Shop;DayOfYear;TimePeriod;pharm_ItemsSold;pharm_Revenue
29;38;12;31;77.87
29;8;12;27;76.89
29;14;12;59;203.53
29;19;12;50;145.59
29;24;12;44;137.59
29;27;12;85;317.86
29;28;12;85;216.4
29;36;12;40;124.59
29;18;12;20;46.29
29;73;12;41;107.08
29;74;12;41;104.92
29;41;12;63;186.38
29;76;12;32;94.85
29;83;12;72;186.37
29;87;12;34;107.64
29;88;12;18;67.53
29;39;12;33;89.86
29;55;12;53;143.8
29;79;12;25;55.76
29;80;12;61;115.69
29;6;12;93;290.29
29;11;12;45;118.32
29;17;12;22;62.62
29;31;12;14;48.23
29;10;12;54;153.27
29;48;12;60;140.11
29;56;12;92;266.57
29;69;12;43;144.47
29;84;12;47;176.79
29;92;12;50;124.3
29;50;12;60;151.83
29;49;12;45;129.29
29;35;12;41;146.94
29;7;12;30;85.06
29;34;12;22;63.54
29;1;12;34;121.36
29;16;12;31;95.24
29;21;12;63;197.02
29;22;12;41;84.63
29;26;12;56;167.34
29;20;12;85;219.55
21;39;12;37;100.46
21;41;12;42;125.26
21;77;12;26;66.04
21;80;12;56;179.22
21;83;12;37;109.89
21;89;12;12;35.14
21;90;12;10;30.67
21;74;12;33;98.76
21;43;12;36;65.84
21;85;12;36;123.18
21;88;12;18;60.97
21;9;12;48;156.41
21;22;12;47;158.84
21;38;12;52;147.95
21;4;12;36;62.7
21;6;12;41;146.32
21;7;12;6;8.48
21;12;12;63;188.04
21;17;12;37;92.38
21;18;12;65;253.13
21;20;12;41;128.1
21;28;12;56;163.18
21;29;12;43;138.49
21;36;12;38;156.53
21;37;12;41;128.29
21;26;12;34;93.45
21;78;12;27;77.72
21;42;12;34;127.7
21;52;12;27;67.5
21;57;12;51;150.53
21;59;12;30;84.55
21;61;12;26;60.31
21;67;12;42;104.18
21;68;12;21;66.09
21;72;12;30;92.22
21;82;12;38;108.17
21;87;12;20;59.9
21;62;12;24;83.73
21;46;12;27;73.11
21;48;12;33;122.92
21;51;12;50;139.21
21;55;12;25;67.38
21;60;12;32;68.66
21;71;12;31;77.25
21;76;12;26;80.72
21;84;12;28;81.33
21;66;12;38;96.69
21;24;12;41;100.35
21;30;12;39;152.59
21;33;12;31;102.77
21;21;12;52;126.61
21;32;12;21;69.15
21;3;12;32;102.43
21;8;12;18;57.06
21;11;12;28;86.46
21;13;12;60;186.87
21;14;12;20;70.06
21;25;12;54;166.36
21;81;12;53;161.54
21;50;12;41;130.04
21;56;12;49;175.88
21;58;12;34;106.88
21;63;12;22;71.57
21;65;12;37;106.21
21;69;12;25;86.41
21;79;12;25;60.93
21;86;12;32;76.67
21;40;12;36;100.66
21;44;12;29;90.64
21;47;12;36;83.63
21;49;12;26;59.1
21;53;12;24;90.89
21;54;12;39;109.95
21;73;12;25;74.85
21;64;12;30;90.92
21;19;12;44;119.7
21;1;12;9;28.9
21;15;12;41;120.32
21;16;12;35;84.29
21;23;12;45;119.57
21;31;12;29;88.14
21;35;12;42;145.93
21;2;12;48;176.74
21;5;12;54;177.45
21;10;12;43;121.38
21;27;12;42;176.36
21;34;12;44;160.66
48;17;12;49;164.24
48;54;12;34;88.32
48;69;12;32;111.81
48;39;12;46;149.76
48;9;12;49;188.47
48;19;12;42;122.25
48;32;12;33;77.51
48;6;12;44;133.24
48;13;12;49;155.76
48;35;12;37;104.5
48;2;12;40;70.47
48;16;12;49;150.42
48;53;12;27;91.31
48;85;12;36;109.7
48;86;12;43;107.12
48;44;12;55;176.37
48;46;12;37;93.16
48;49;12;35;100.98
48;50;12;37;106.61
48;51;12;26;86.79
48;62;12;36;109.24
48;81;12;48;144.47
48;82;12;32;105.67
48;83;12;32;111.18
48;43;12;52;144.01
48;45;12;25;73.94
48;59;12;40;127.48
48;60;12;31;98.55
48;4;12;35;97.8
48;25;12;36;126.31
48;38;12;24;88.41
48;5;12;48;159.12
48;20;12;43;147.01
48;29;12;46;143.04
48;15;12;47;155.34
48;36;12;33;89.8
48;22;12;38;101.03
48;30;12;43;133.52
48;18;12;46;115.77
48;33;12;56;155.89
48;10;12;30;90.81
48;78;12;55;200.61
48;87;12;26;98.4
48;92;12;42;135.29
48;40;12;34;77.42
48;41;12;33;89.42
48;52;12;44;103.82
48;57;12;37;113.1
48;58;12;46;138.46
48;66;12;37;85.56
48;71;12;36;114.11
48;74;12;42;142.42
48;75;12;32;97.92
48;79;12;29;60.86
48;80;12;49;163.23
48;84;12;34;83.68
48;88;12;42;142.12
48;89;12;33;94.74
48;42;12;42;115.1
48;47;12;26;81.6
48;12;12;37;101.56
48;28;12;33;76.65
48;11;12;37;117.1
48;23;12;49;156.14
48;24;12;43;108.61
48;21;12;29;99.93
48;34;12;38;94.1
48;90;12;29;110.74
48;56;12;31;76.17
48;61;12;32;121.13
48;64;12;46;152.1
48;65;12;25;61.32
48;67;12;41;125.88
48;68;12;35;137.02
48;70;12;48;132.8
48;72;12;49;144.48
48;76;12;42;118.62
48;91;12;21;58.45
48;73;12;41;109.44
48;55;12;38;137.97
48;48;12;42;127.46
48;63;12;51;149.32
48;31;12;43;139.22
48;7;12;31;88.98
48;14;12;51;191.13
48;8;12;41;75.28
48;26;12;50;132.41
48;3;12;40;125.07
48;27;12;31;71.31
30;50;12;38;112.47
30;51;12;28;52.65
30;59;12;39;132.37
30;61;12;44;133.22
30;71;12;30;91.77
30;74;12;35;78.99
30;78;12;35;100.98
30;79;12;31;72.77
30;80;12;56;185.56
30;81;12;35;117.13
30;86;12;43;148.59
30;89;12;39;128.6
30;75;12;36;101.93
30;54;12;54;102.45
30;64;12;28;95.75
30;82;12;64;240.29
30;85;12;34;108.25
30;92;12;37;119.97
30;60;12;44;98.08
30;3;12;52;186.5
30;4;12;36;90.38
30;14;12;46;137.74
30;18;12;27;95.45
30;20;12;59;235.12
30;23;12;61;179.21
30;16;12;31;107.01
30;9;12;35;113.69
30;11;12;47;119.61
30;12;12;35;95.63
30;15;12;37;99.29
30;22;12;57;159.89
30;25;12;54;155.21
30;26;12;52;147.5
30;29;12;52;111.06
30;30;12;37;114.08
30;31;12;55;192.98
30;39;12;37;112.27
30;73;12;42;145.14
30;44;12;51;164.84
30;46;12;41;132.85
30;83;12;67;246.81
30;84;12;65;186.54
30;52;12;43;120.78
30;40;12;57;186.77
30;47;12;47;128.59
30;57;12;30;63.4
30;58;12;57;171.58
30;65;12;14;45.98
30;68;12;67;194.75
30;69;12;57;153.69
30;24;12;55;206.08
30;5;12;50;149.63
30;17;12;38;149.61
30;19;12;66;218.87
30;8;12;65;202.37
30;10;12;48;157.32
30;33;12;33;117.7
30;36;12;47;170.95
30;37;12;45;97.8
30;42;12;72;186.87
30;49;12;56;222.83
30;70;12;35;74.23
30;76;12;51;159.41
30;77;12;44;135.26
30;91;12;47;166.43
30;43;12;32;100.19
30;56;12;64;202.62
30;21;12;40;132.96
30;1;12;35;82.46
30;6;12;83;267.93
30;27;12;67;175.28
30;34;12;88;231.72
30;13;12;65;219.99
30;28;12;76;231.35
30;38;12;45;136.23
30;48;12;79;229.27
30;62;12;81;226.94
30;63;12;54;155.67
30;66;12;48;127.24
30;67;12;50;148.52
30;45;12;46;128.71
30;41;12;69;194.81
30;55;12;58;192.7
30;90;12;83;260.61
30;35;12;73;235.78
30;2;12;66;171.99
30;7;12;82;261.79
30;32;12;26;56.05
30;53;12;43;165.22
30;72;12;41;112.6
30;88;12;25;66.95
32;77;12;57;164.29
32;56;12;69;192.36
32;59;12;35;101.27
32;7;12;75;210.37
32;20;12;62;148.41
32;28;12;68;216.8
32;12;12;62;158.25
32;90;12;44;133.78
32;52;12;62;171.61
32;67;12;52;146.71
32;55;12;92;258.34
32;53;12;70;216.83
32;46;12;44;127.47
32;50;12;56;146.76
32;51;12;66;229.53
32;54;12;48;143.58
32;42;12;59;160.39
32;38;12;51;153.23
32;9;12;66;179.54
32;11;12;64;224.07
32;33;12;50;178.1
32;37;12;70;224.92
32;29;12;65;181.19
32;5;12;54;151.86
32;63;12;60;206.57
32;91;12;66;223.19
32;84;12;76;230.16
32;79;12;70;222.21
32;62;12;83;238.97
32;2;12;86;255.66
32;6;12;71;224.04
32;21;12;52;121.44
32;13;12;58;164.61
32;27;12;89;331.11
32;70;12;72;197.07
32;76;12;71;228.35
32;72;12;62;183.05
32;92;12;70;225.27
32;48;12;76;200.46
32;49;12;75;215.82
32;61;12;67;202.55
32;64;12;43;146.25
32;65;12;76;238.87
32;68;12;82;235.58
32;71;12;68;230.48
32;75;12;66;188.33
32;80;12;57;125.99
32;83;12;73;223.75
32;86;12;54;140.96
32;88;12;63;172.26
32;89;12;64;160.88
32;41;12;81;229.36
32;44;12;51;157.04
32;82;12;54;161.69
32;78;12;55;140.14
32;87;12;46;136.3
32;85;12;51;174.11
32;43;12;51;149.52
32;57;12;69;224.74
32;66;12;59;166.47
32;73;12;48;134.75
32;81;12;54;167.23
32;58;12;61;184.67
32;60;12;53;151.94
32;69;12;81;236.35
32;26;12;64;166.03
32;16;12;89;297.27
32;22;12;71;246.98
32;35;12;52;179.53
32;4;12;73;196.69
32;15;12;65;171.23
32;17;12;49;133.54
32;1;12;37;144.89
32;40;12;45;137.92
32;47;12;62;206.72
32;45;12;49;156.79
32;10;12;57;154.03
32;8;12;44;132.06
32;18;12;37;111.47
32;23;12;56;146.7
32;31;12;61;178.2
32;36;12;52;165.24
32;25;12;59;148.88
32;74;12;44;118.06
32;3;12;54;160.21
32;14;12;72;264.25
32;19;12;66;155.77
32;24;12;99;247.67
32;32;12;76;247.85
32;34;12;81;262.04
32;39;12;49;171.39
32;30;12;50;149.18
27;47;12;19;73.52
27;25;12;19;70.79
27;15;12;19;63.69
27;35;12;19;48.16
27;75;12;19;57.38
27;92;12;19;51
27;33;12;19;65.23
21;45;12;19;46.82
25;58;12;19;43.84
25;92;12;19;39.44
20;18;12;19;58.64
20;38;12;19;66.75
20;43;12;19;61.85
20;4;12;19;46.13
17;50;12;19;47.09
17;59;12;19;49.94
17;15;12;19;38.48
17;36;12;19;68.55
17;43;12;19;67.07
17;54;12;19;69.9
17;72;12;19;80.62
23;20;12;19;56.46
23;43;12;19;46.69
23;49;12;19;46.15
23;75;12;19;35.3
23;85;12;19;66.78
23;8;12;19;60.15
23;26;12;19;76.75
23;82;12;19;69.65
23;74;12;19;43.38
38;70;12;19;69.82
38;27;12;19;66.08
37;9;12;19;63.16
37;25;12;19;36.47
37;77;12;19;58.03
37;81;12;19;53.53
36;69;12;19;57.19
36;77;12;19;67.59
36;88;12;19;46.18
36;46;12;19;47.4
36;61;12;19;70.25
36;62;12;19;74.44
36;4;12;19;64.75
36;6;12;19;59.9
36;28;12;19;55.73
36;50;12;19;55.27
34;14;12;19;63
34;26;12;19;64.34
18;21;12;19;70.75
24;40;12;19;60.57
24;89;12;19;50.11
24;8;12;19;62
24;11;12;19;65.57
37;80;12;19;49.64
47;39;12;19;51.49
29;86;12;19;47.97
29;52;12;19;58.29
33;63;12;19;52.4
33;60;12;19;56.37
35;52;12;19;51.93
35;59;12;19;69.73
26;74;12;19;67.99
19;67;12;19;65.45
19;35;12;19;68.16
19;42;12;19;59
19;81;12;19;66.46
19;8;12;19;58.84
31;78;12;19;58.88
31;16;12;19;66.67
47;70;12;19;64.69
18;48;12;19;56.23
18;57;12;19;31.33
18;49;12;19;49.68
18;2;12;19;77.35
24;92;13;17;40.69
24;74;13;17;41.94
18;52;13;17;57.91
18;11;13;17;58.71
34;14;13;17;45.4
34;56;13;17;59.9
34;69;13;17;66.43
34;20;13;17;37.06
34;36;13;17;41.15
34;30;13;17;71.17
36;92;13;17;52.2
36;51;13;17;22.66
36;61;13;17;25.25
36;46;13;17;49.52
36;30;13;17;44.66
37;17;13;17;43.09
37;4;13;17;65.31
37;92;13;17;63.67
38;78;13;17;52.39
38;81;13;17;44.61
20;16;13;17;57.55
20;90;13;17;66.16
20;73;13;17;39.3
20;48;13;17;38.01
20;55;13;17;59.97
17;10;13;17;54.84
17;15;13;17;62.8
17;22;13;17;46.66
17;88;13;17;40.14
17;55;13;17;46.32
23;43;13;17;47.26
23;92;13;17;43.02
23;80;13;17;43.58
23;61;13;17;63.18
23;89;13;17;47.54
25;85;13;17;66.28
25;50;13;17;75.96
25;66;13;17;39.49
25;78;13;17;42.96
25;51;13;17;51.51
25;72;13;17;54.35
25;29;13;17;32.57
25;4;13;17;66.25
21;68;13;17;27.39
21;87;13;17;52.67
21;91;13;17;42.1
27;65;13;17;34.07
27;74;13;17;55.61
27;77;13;17;50.99
27;73;13;17;53.56
27;44;13;17;49.58
27;38;13;17;56.81
36;53;13;17;45.74
37;80;13;17;62.2
36;78;13;17;63.22
36;40;13;17;50.33
36;37;13;17;39.89
28;53;13;17;56.97
28;10;13;17;60.58
28;22;13;17;43.8
47;88;13;17;45.47
47;57;13;17;28.4
47;79;13;17;53.73
19;56;13;17;47.8
19;43;13;17;60.65
19;90;13;17;39.23
19;60;13;17;68.62
19;66;13;17;45.48
19;91;13;17;42.33
19;71;13;17;51.43
19;78;13;17;44.56
28;86;13;17;60.43
28;15;13;17;66.04
31;60;13;17;39.39
31;25;13;17;61.91
31;87;13;17;45.05
33;49;13;17;52.73
26;58;13;17;56.23
26;92;13;17;27.54
26;87;13;17;42.55
35;10;13;17;46.51
35;44;13;17;44.92
29;53;13;17;50.23
18;90;13;22;72.16
18;5;13;22;48.62
34;38;13;22;42.68
36;56;13;22;83.93
36;28;13;22;77.58
37;20;13;22;46.03
38;11;13;22;63.43
38;10;13;22;58.91
38;38;13;22;72.05
20;38;13;22;64.28
20;1;13;22;58.84
20;10;13;22;54.08
20;15;13;22;74.83
17;50;13;22;64.31
17;36;13;22;55.34
17;85;13;22;61.15
17;8;13;22;77.85
23;44;13;22;53.25
23;88;13;22;68.67
23;41;13;22;51.75
23;11;13;22;58.03
25;25;13;22;74.16
25;45;13;22;102.41
25;39;13;22;57.61
25;91;13;22;81.87
25;15;13;22;73.19
21;76;13;22;74.36
21;72;13;22;68.26
27;60;13;22;77.56
27;87;13;22;67.79
27;67;13;22;75.55
27;70;13;22;81.92
27;45;13;22;68.1
27;85;13;22;72.21
37;84;13;22;64.2
36;64;13;22;59.49
28;47;13;22;73.71
28;60;13;22;83.09
28;58;13;22;55.93
28;34;13;22;80.47
36;70;13;22;49.38
36;13;13;22;69.12
34;39;13;22;99.75
34;9;13;22;78.52
18;45;13;22;60.8
47;16;13;22;62.12
19;42;13;22;53.63
19;53;13;22;79.19
19;55;13;22;57.04
19;63;13;22;72.27
19;23;13;22;71.64
19;16;13;22;82.5
31;78;13;22;57.44
31;79;13;22;61.84
33;71;13;22;57.27
33;54;13;22;74.7
33;60;13;22;52.76
33;79;13;22;66.32
33;50;13;22;66.41
33;64;13;22;74.54
33;4;13;22;53.72
26;61;13;22;56.99
26;85;13;22;57.84
26;52;13;22;63.31
35;37;13;22;87.99
35;45;13;22;57.45
35;87;13;22;94.49
35;8;13;22;60.38
35;24;13;22;61.91
35;15;13;22;58.52
29;86;13;22;46.81
22;61;13;22;68.37
22;91;13;22;71.88
24;73;13;20;48.51
18;30;13;20;49.41
34;35;13;20;44.93
36;75;13;20;56.39
37;74;13;20;65.1
38;15;13;20;61.38
20;11;13;20;70.54
20;29;13;20;34.23
20;32;13;20;70.88
20;60;13;20;49.38
17;63;13;20;58.91
17;1;13;20;52.92
17;11;13;20;62.49
17;43;13;20;67.7
23;72;13;20;57.61
23;67;13;20;62.03
23;36;13;20;72.43
23;18;13;20;82.69
23;48;13;20;38.73
25;61;13;20;60.89
25;41;13;20;53.65
25;74;13;20;62.51
21;45;13;20;60.42
21;18;13;20;75.26
21;35;13;20;58.63
27;75;13;20;63.87
27;19;13;20;61.91
27;90;13;20;59.62
27;58;13;20;51.03
37;87;13;20;53.71
37;47;13;20;80.64
36;91;13;20;53.86
28;91;13;20;67.95
28;50;13;20;58.96
36;43;13;20;44.5
47;67;13;20;68.35
47;81;13;20;51.52
20;13;13;20;54.39
34;33;13;20;74.94
18;22;13;20;38.53
18;16;13;20;74.3
18;19;13;20;54.81
19;24;13;20;62.9
19;30;13;20;44.4
19;33;13;20;58.97
28;79;13;20;51.88
31;69;13;20;69.1
31;71;13;20;62.02
31;37;13;20;55.62
31;68;13;20;71.5
31;9;13;20;56.62
31;18;13;20;64.92
33;40;13;20;65.64
33;72;13;20;84.55
33;18;13;20;72.46
33;30;13;20;65.83
33;63;13;20;62.85
33;17;13;20;57.68
33;1;13;20;52.64
26;53;13;20;64.95
26;60;13;20;68.39
26;36;13;20;57.02
35;53;13;20;65.98
35;31;13;20;59.4
35;32;13;20;55.95
35;86;13;20;84.75
22;37;13;20;75.77
24;53;13;14;45.4
24;52;13;14;58.46
24;81;13;14;35.13
24;32;13;14;36.67
18;56;13;14;40.32
18;71;13;14;53.27
18;42;13;14;54.32
34;12;13;14;53.21
34;48;13;14;30.15
34;49;13;14;45.01
34;10;13;14;50.25
36;67;13;14;38.67
37;66;13;14;44.41
37;78;13;14;44.65
37;88;13;14;24.51
38;60;13;14;28.27
38;30;13;14;31.02
38;44;13;14;53.04
20;46;13;14;32
20;50;13;14;36.82
20;57;13;14;37.21
20;2;13;14;42.01
20;34;13;14;47.19
20;82;13;14;67.32
20;75;13;14;44.2
20;4;13;14;47.98
17;67;13;14;42.17
17;42;13;14;42.98
17;78;13;14;33.66
17;71;13;14;34.83
17;72;13;14;48.03
17;58;13;14;37.36
23;49;13;14;37.38
23;13;13;14;45.53
23;29;13;14;40.17
23;52;13;14;57.44
23;82;13;14;23.83
23;15;13;14;37.57
23;16;13;14;53.07
23;23;13;14;53.3
23;32;13;14;42.53
23;34;13;14;40.42
25;44;13;14;43.19
25;30;13;14;51.99
21;69;13;14;36.45
36;18;13;14;41.23
28;92;13;14;46.33
36;59;13;14;50.78
34;41;13;14;29.31
34;57;13;14;45.7
18;78;13;14;35.65
18;23;13;14;32.42
19;39;13;14;49.74
19;51;13;14;40.96
19;58;13;14;40.46
28;61;13;14;36.8
31;59;13;14;43.28
31;44;13;14;32.28
31;81;13;14;50.31
31;32;13;14;48.86
33;89;13;14;50.88
33;58;13;14;54.04
26;1;13;14;39.62
35;71;13;14;51.29
24;58;13;12;42.76
24;59;13;24;63.12
24;67;13;16;61.97
24;89;13;11;33.1
24;39;13;11;32.42
24;40;13;25;92.14
24;43;13;13;35.39
24;44;13;15;49.36
24;46;13;8;18.84
24;51;13;29;84.07
24;57;13;30;95.67
24;60;13;26;73.23
24;64;13;26;90.85
24;65;13;29;112.37
24;71;13;9;22.58
24;72;13;7;16.36
24;78;13;25;92.3
24;79;13;31;87.91
24;80;13;16;49.02
24;85;13;5;12.14
24;86;13;26;51.26
24;87;13;25;90.83
24;88;13;10;31.56
24;82;13;11;31.23
24;45;13;30;76.05
24;47;13;18;67.6
24;50;13;24;60.97
24;54;13;16;28.96
24;61;13;7;25.04
24;66;13;19;42.34
24;75;13;15;37.49
24;9;13;8;25.56
24;12;13;11;37.64
24;33;13;30;85.05
24;5;13;26;96.28
24;8;13;36;105.19
24;11;13;16;40.8
24;15;13;30;79.48
24;17;13;32;84.33
24;18;13;42;143.07
24;22;13;38;127.49
24;23;13;45;142.53
24;26;13;28;83.71
24;29;13;18;60.26
24;30;13;32;114.12
24;31;13;5;12.41
24;38;13;28;97.31
24;19;13;23;81.44
24;3;13;13;49.27
24;4;13;28;63.84
24;10;13;35;82.66
24;16;13;21;65.23
24;24;13;37;103.57
24;25;13;25;87.27
24;36;13;5;20.42
24;37;13;21;75.07
18;65;13;15;31.95
18;61;13;6;23.15
18;68;13;32;105.51
18;69;13;12;31.7
18;82;13;4;4.55
18;86;13;10;23.62
18;89;13;11;31.11
18;51;13;9;36.21
18;83;13;9;17.54
18;40;13;12;32.41
18;41;13;7;14.36
18;43;13;16;56.93
18;44;13;13;46.05
18;46;13;18;57.04
18;47;13;12;37.7
18;53;13;27;62.94
18;60;13;2;9.06
18;62;13;5;9.97
18;63;13;16;33.26
18;67;13;8;13.56
18;72;13;8;26.18
18;73;13;21;71.14
18;77;13;11;16.88
18;79;13;9;34.84
18;80;13;10;27.31
18;87;13;12;27.56
18;91;13;5;11.57
18;20;13;16;59.52
18;6;13;32;123.64
18;8;13;32;111.37
18;21;13;10;21.41
18;27;13;16;42.03
18;31;13;12;32.47
18;33;13;7;31.61
18;1;13;9;17.63
18;4;13;23;62.81
18;9;13;27;96.48
18;14;13;10;38.6
18;15;13;11;42.67
18;17;13;11;35.72
18;29;13;18;54.58
18;34;13;7;18.77
18;35;13;5;14.98
18;36;13;12;26.54
18;37;13;8;18.23
18;18;13;9;20.13
18;25;13;13;50.19
18;32;13;7;25.61
18;26;13;25;50.29
22;82;13;48;141.78
34;51;13;7;13.36
34;54;13;12;48.05
34;75;13;7;16.35
34;76;13;16;35.27
34;85;13;12;28.19
34;77;13;4;7.76
34;70;13;6;20.53
34;84;13;9;26.37
34;11;13;7;30.4
34;8;13;15;40.59
34;6;13;5;18.21
34;13;13;13;26.54
34;71;13;8;14.78
34;62;13;9;23.13
34;43;13;16;32.72
34;44;13;12;41.92
34;46;13;3;7.05
34;59;13;11;31.17
34;63;13;11;25.01
34;67;13;7;22.36
34;74;13;8;22.23
34;55;13;13;45.74
34;45;13;6;16.56
34;52;13;6;19.32
34;66;13;6;20.66
34;73;13;4;2.23
34;1;13;13;43.87
34;4;13;15;32.8
34;15;13;10;27.12
34;26;13;9;33.14
34;29;13;5;13.94
34;32;13;18;33.96
34;28;13;10;40.14
34;3;13;11;24.98
34;17;13;7;21.81
34;19;13;23;53.69
34;22;13;12;47.03
34;34;13;7;15.42
34;25;13;10;26.32
36;86;13;11;20.38
36;39;13;18;49.3
36;52;13;13;43.56
36;34;13;39;103.25
36;35;13;16;46.43
36;27;13;25;81.78
36;32;13;13;46.93
36;36;13;18;63.4
36;50;13;19;57.84
36;38;13;11;35.83
36;29;13;28;78.15
36;63;13;24;64.03
36;79;13;9;21.56
36;62;13;30;88.19
36;73;13;12;33.96
36;74;13;12;28.92
36;87;13;13;36.76
36;47;13;18;57.43
36;69;13;16;51.41
36;77;13;24;83.84
36;88;13;15;32.48
36;89;13;12;20.3
36;80;13;15;43.21
36;3;13;12;52.31
36;4;13;24;84.6
36;7;13;18;42.63
36;14;13;18;65
36;31;13;15;39.47
36;5;13;27;58.4
36;6;13;25;66.47
37;9;13;7;17.57
37;16;13;12;26.8
37;18;13;8;29.17
37;21;13;11;16.42
37;24;13;7;20.27
37;28;13;8;27.1
37;29;13;7;26.38
37;30;13;6;22.49
37;10;13;9;30.9
37;22;13;4;12.75
37;23;13;1;4.64
37;1;13;2;2.34
37;6;13;4;10.58
37;5;13;5;18.77
37;40;13;15;43.7
37;48;13;11;47.82
37;58;13;11;23.77
37;44;13;5;16.71
37;52;13;15;57.01
37;54;13;6;12.56
37;7;13;3;3.33
37;3;13;13;55.41
37;8;13;4;15.85
37;19;13;8;24.9
37;26;13;6;20.52
37;31;13;9;28.25
37;11;13;10;7.98
37;27;13;5;19.39
37;36;13;3;2.43
37;85;13;15;46.38
37;59;13;19;44.91
37;62;13;23;101.04
37;68;13;13;37.17
37;72;13;16;43.77
37;41;13;11;38.77
37;46;13;3;10.88
37;53;13;23;75.54
37;38;13;8;27.26
37;12;13;9;24.88
37;77;13;15;52.08
37;75;13;16;38.68
37;79;13;18;43.07
37;81;13;23;82.83
37;86;13;19;71.09
37;91;13;13;48.8
37;89;13;15;47.42
37;65;13;30;91.43
37;67;13;24;56.17
37;73;13;21;47.37
38;88;13;6;16.79
38;57;13;11;17.13
38;64;13;12;31.27
38;71;13;10;25.2
38;82;13;10;31.81
38;87;13;13;40.32
38;50;13;16;37.22
38;68;13;5;15.46
38;52;13;10;22.53
38;59;13;6;13.4
38;66;13;7;17.75
38;69;13;7;15.79
38;72;13;10;24.96
38;75;13;6;19.18
38;83;13;5;21.28
38;89;13;6;10.52
38;92;13;18;58.89
38;79;13;21;76.73
38;55;13;3;10.67
38;61;13;9;38.51
38;4;13;27;85.52
38;5;13;18;57.41
38;19;13;13;50.12
38;18;13;23;72.36
38;6;13;9;34.22
38;8;13;26;64.63
38;12;13;7;14.35
38;14;13;12;25.36
38;17;13;15;36.37
38;23;13;10;22.48
38;25;13;23;73.91
38;26;13;15;37.42
38;28;13;9;11.32
38;32;13;8;14.76
38;35;13;7;28.03
38;9;13;24;112.14
38;31;13;15;57.35
38;90;13;7;15.66
38;56;13;8;15.56
38;48;13;8;19.96
38;84;13;6;28.75
38;21;13;19;44.81
38;7;13;9;27.19
38;51;13;9;29.36
38;67;13;13;49.25
38;70;13;8;34.56
38;73;13;6;14.36
38;77;13;9;34.79
38;85;13;13;42.71
38;91;13;5;9.72
38;65;13;10;26.43
38;80;13;13;40.7
38;39;13;12;30.97
38;40;13;11;27.65
38;41;13;8;34.76
38;42;13;16;43.23
38;43;13;5;15.07
38;45;13;10;29.53
38;46;13;12;44.55
38;47;13;15;34.24
38;49;13;16;61.66
38;53;13;8;21.34
38;54;13;7;21.14
38;58;13;12;29.39
38;62;13;10;32.95
38;74;13;10;28.64
38;76;13;9;30.52
38;86;13;8;30.62
38;63;13;6;34.46
38;3;13;12;29.33
38;22;13;21;65.11
38;36;13;8;34.43
38;29;13;12;37.82
38;1;13;10;24.35
38;2;13;16;64.41
38;13;13;12;30.23
38;16;13;10;24.41
38;20;13;19;56.04
38;33;13;15;45.07
38;34;13;23;80.47
38;37;13;7;14.17
38;24;13;12;35.99
38;27;13;5;11.95
20;49;13;21;59.72
20;62;13;23;89.54
20;77;13;23;80.87
20;45;13;10;36.4
20;39;13;7;26.48
20;41;13;24;66.5
20;52;13;33;85.07
20;53;13;11;32.39
20;56;13;18;58.74
20;70;13;27;77.32
20;72;13;28;113.41
20;78;13;26;70.94
20;58;13;19;62.43
20;74;13;26;77.92
20;28;13;37;115.57
20;3;13;29;69.7
20;7;13;19;56.38
20;12;13;21;65.49
20;5;13;12;31.75
20;14;13;29;90.03
20;22;13;28;113.07
20;37;13;26;51.6
20;24;13;13;24.23
20;65;13;13;27.84
20;66;13;15;62.88
20;68;13;21;72.58
20;69;13;12;38.04
20;76;13;19;77.16
20;85;13;8;16.66
20;89;13;12;39.84
20;27;13;23;92.81
20;30;13;18;45.31
20;18;13;15;41.17
20;6;13;32;119.93
20;23;13;23;73.95
20;9;13;15;31.8
20;83;13;15;50.95
20;63;13;18;44.15
20;47;13;10;29.19
20;51;13;18;43.24
20;64;13;11;42.42
20;79;13;9;22.83
20;81;13;12;31.2
20;87;13;18;60.88
20;92;13;10;23.95
20;40;13;9;16.21
20;43;13;13;38.41
20;59;13;8;34.59
20;67;13;12;24.14
20;71;13;11;24.79
20;80;13;15;24.27
20;84;13;7;28.83
20;86;13;33;101.62
20;88;13;8;17.11
20;42;13;30;103.34
20;44;13;8;31.58
20;61;13;10;37.6
20;54;13;13;50.98
20;20;13;16;45.27
20;8;13;23;73.77
20;17;13;16;28.72
20;19;13;23;71.84
20;21;13;40;127.18
20;25;13;25;73.13
20;26;13;28;90.86
20;33;13;9;32.52
20;35;13;18;59.65
20;36;13;12;35.61
20;31;13;3;9.31
17;68;13;11;35.92
17;40;13;11;27.81
17;44;13;11;46.95
17;60;13;16;41.58
17;61;13;16;52.4
17;62;13;10;27.81
17;66;13;10;27.61
17;87;13;10;32.98
17;90;13;9;31.4
17;79;13;10;34.29
17;73;13;15;43.3
17;39;13;15;55.46
17;41;13;16;59
17;45;13;10;21.05
17;46;13;10;22.8
17;48;13;13;33.7
17;49;13;23;62.08
17;51;13;18;63.32
17;52;13;16;37.95
17;53;13;15;37.99
17;59;13;16;46.91
17;64;13;7;24.14
17;82;13;12;33.32
17;91;13;10;34.48
17;80;13;6;15.56
17;75;13;11;50.89
17;14;13;26;94.65
